llt_code,llt_name,pt_code,llt_whoart_code,llt_harts_code,llt_costart_sym,llt_icd9_code,llt_icd9cm_code,llt_icd10_code,llt_currency,llt_jart_code
10000446,Aching eye socket,10015958,,,,,,,Y,
10000447,Aching in knees,10003239,,,,,,,Y,
10000448,Aching in limb,10033425,,,,,,,Y,
10000449,Aching joints,10003239,,,,,,,Y,
10000450,"Aching pain in hands, forearms, elbows",10033425,,,,,,,Y,
10000451,Achlorhydria,10000451,799005,50,ACHLORHYDRIA,536,536,,Y,65804
10000452,Achondroplasia,10008723,,,CHONDRODYST,,,,Y,
10000453,Achondroplastic dwarf,10008723,,,,,,,Y,
10000454,Achromatopsia,10010050,,,,,368.54,,Y,
10000455,Achylia gastrica,10000451,799004,,ACHLORHYDRIA,,,,Y,65803
10000456,Acid base balance,10000456,,,,,,,Y,
10000457,Acid base balance abnormal,10000457,,,,,,,Y,
10000458,Acid base balance normal,10000458,,,,,,,Y,
10000459,Acid chemical burn of cornea and conjunctival sac,10008422,,,,940.3,940.3,,N,
10000460,Acid dyspepsia,10013946,,,,,,,Y,
10000461,Acid fast stain,10000461,,,,,,,Y,
10000462,Acid fast stain negative,10000462,,,,,,,Y,
10000463,Acid fast stain positive,10000463,,,,,,,Y,
10000464,Acid indigestion,10013946,279003,,DYSPEPSIA,,,,Y,38403
10000465,Acid or alkali poisoning,10008428,,,,,,,Y,
10000466,Acid phos,10005278,,,,,,,Y,
10000467,Acid phosphatase,10005278,,,,,,,Y,
10000468,Acid phosphatase abnormal,10005279,,,,,,,Y,
10000469,Acid phosphatase decreased,10005281,,,,,,,Y,
10000470,Acid phosphatase high,10005282,,,,,,,Y,
10000471,Acid phosphatase increased,10005282,,4130,PHOSPHATASE ACID INC,,,,Y,
10000472,Acid phosphatase low,10005281,,,,,,,Y,
10000473,Acid phosphatase normal,10005283,,,,,,,Y,
10000474,Acid phosphatase prostatic high,10036938,,,,,,,Y,
10000475,Acid phosphatase prostatic increased,10036938,,,,,,,Y,
10000476,Acid phosphatase prostatic low,10053546,,,,,,,Y,
10000477,Acid phosphatase serum incr,10005282,992003,,,,,,N,
10000478,Acid phosphatase serum increased,10005282,,,,,,,Y,209501
10000479,Acid reflux (oesophageal),10017885,,,,,,,Y,
10000480,Acid-base balance,10000456,,,,,,,Y,
10000481,Acid-base balance abnoraml,10000457,,,,,,,N,
10000482,Acid-base balance disorder,10000457,,,,,,,Y,68001
10000483,Acid-base balance disorder mixed,10000483,,,,,,,Y,
10000484,Acid-base balance normal,10000458,,,,,,,Y,
10000486,Acidosis,10000486,363001,55,ACIDOSIS,276.2,276.2,,Y,6
10000487,Acidosis compensatory,10027417,,,ACIDOSIS,,,,N,
10000488,Acidosis diabetic,10012671,,,ACIDOSIS DIABET,,,,Y,
10000489,Acidosis hyperchloraemic,10000489,,,,,,,Y,
10000490,Acidosis hyperchloremic,10000489,,,ACIDOSIS HYPERCHLOREM,,,,Y,
10000491,Acidosis lactic,10023676,364001,,ACIDOSIS LACTIC,,,,Y,699
10000492,Acidosis metabolic,10027417,363005,,ACIDOSIS,,,,Y,603
10000493,Acidosis NOS,10000486,,,,,,,Y,
10000494,Acidosis renal tubular,10038535,,,KIDNEY TUBUL DIS,,,,Y,
10000495,Acidosis respiratory,10038661,1465001,,ACIDOSIS RESP,,,,Y,2454
10000496,Acne,10000496,1001,80,ACNE,,,,Y,299
10000498,Acne aggravated,10000496,1007,,,,,,Y,
10000499,Acne bromata,10006404,5003,,BROMISM,,,,Y,36301
10000500,Acne comedonal,10000496,,,,,,,Y,
10000501,Acne conglobata,10000501,,,,,,,Y,
10000502,Acne cosmetica,10000502,,,,,,,Y,
10000503,Acne cystic,10000503,1005,,,,,,Y,29907
10000504,Acne detergicans,10012442,,,,,,,Y,
10000505,Acne follicular,10000496,,,,,,,Y,
10000506,Acne follicular papular pustular etc,10000496,,,ACNE,,,,N,
10000507,Acne infantile,10000507,,,,,,,Y,
10000508,Acne medicamentosa,10000496,,,,,,,Y,
10000509,Acne neonatorum,10000507,,,,,,,Y,
10000510,Acne NOS,10000496,,,,,,,Y,
10000511,Acne occupational,10000511,,,,,,,Y,
10000512,Acne papular,10000496,,,,,,,Y,
10000513,Acne pustular,10000513,1006,,,,,,Y,29908
10000514,Acne rosacea,10039218,,,,,,,Y,
10000515,Acne scars,10039580,,,,,,,Y,
10000516,Acne steroid,10000496,,,,,,,Y,
10000517,Acne steroid-induced,10000496,,,,,,,Y,
10000518,Acne varioliformis,10000518,,,,706,706,,Y,
10000519,Acne vulgaris,10000496,,,,,,,Y,29904
10000520,Acneiform dermatitis,10012432,1003,,ACNE,,,,Y,29903
10000521,Acoustic nerve disorder NOS,10062177,,,,,,,Y,
10000522,Acoustic neurinoma,10000523,,,,,,,Y,
10000523,Acoustic neuroma,10000523,,,,,,,Y,
10000524,Acoustic neuroma removal,10000524,,,,,,,Y,
10000525,Acoustic stimulation tests,10000525,,,,,,,Y,
10000526,Acoustic stimulation tests abnormal,10000526,,,,,,,Y,
10000527,Acoustic stimulation tests normal,10000527,,,,,,,Y,
10000528,Acoustic trauma,10011903,,,,,,,Y,
10000529,Acoustic trauma (explosive) to ear,10011903,,,,,388.11,,Y,
10000530,Acquired acanthosis nigricans,10000350,,,,701.2,701.2,,Y,
10000531,Acquired afibrinogenaemia,10000531,,,,,,,Y,
10000532,Acquired atrophy of ovary and fallopian tube,10033122,,,,620.3,620.3,,N,
10000533,Acquired cardiac septal defect,10000533,,,,,429.71,,Y,
10000534,Acquired coagulation factor deficiency,10067787,,,,286.7,286.7,,Y,
10000535,Acquired color vision deficiencies,10010051,,,,,368.55,,N,
10000536,Acquired deformities of auricle or pinna,10014002,,,,,380.32,,N,
10000537,"Acquired deformities of forearm, excluding fingers",10053652,,,,736,736,,N,
10000538,Acquired deformities of hip,10061209,,,,736.3,736.3,,N,
10000539,Acquired deformities of other parts of limbs,10053652,,,,736.8,736.8,,N,
10000540,Acquired deformities of toe,10061159,,,,735,735,,N,
10000541,Acquired deformity of chest and rib,10061810,,,,738.3,738.3,,N,
10000542,"Acquired deformity of limb, site unspecified",10053652,,,,736.9,736.9,,Y,
10000543,Acquired deformity of neck,10061307,,,,738.2,738.2,,Y,
10000544,Acquired deformity of nose,10061875,,,,738,738,,Y,
10000545,Acquired deformity of pelvis,10061335,,,,738.6,738.6,,Y,
10000547,Acquired equinovarus deformity,10061159,,,,,736.71,,Y,
10000548,Acquired haemangioma,10018814,,,,,,,Y,
10000549,Acquired haemolytic anaemia,10018916,,,,,,,Y,
10000550,"Acquired haemolytic anaemia, unspecified",10018916,,,,283.9,,,Y,
10000551,Acquired haemolytic anaemias,10018916,,,,283,,,N,
10000552,Acquired hemangioma,10018814,,,,,,,Y,
10000553,"Acquired hemolytic anemia, unspecified",10018916,,,,,283.9,,Y,
10000554,Acquired hemolytic anemias,10018916,,,,,283,,N,
10000555,Acquired hydrocele,10000555,,,,,,,Y,
10000556,Acquired hypertrophic pyloric stenosis,10029957,,,,,537,,Y,
10000557,Acquired hypogammaglobulinaemia,10021449,,,,,,,Y,
10000558,Acquired hypogammaglobulinemia,10021449,,,,,,,Y,
10000559,Acquired hypothyroidism,10021114,,,,244,244,,Y,
10000560,Acquired hypothyroidism other,10021114,,,,,,,N,
10000561,Acquired ichthyosis,10021199,,,,,,,Y,
10000562,Acquired immune deficiency syndr,10000565,1233003,,,,,,N,
10000563,Acquired immune deficiency syndrome,10000565,,,,,,,Y,223601
10000564,Acquired immuno deficiency syndrome,10000565,,,,,,,Y,
10000565,Acquired immunodeficiency syndrome,10000565,,,,,,,Y,
10000566,"Acquired immunodeficiency syndrome, unspecified",10000565,,,,,42.9,,Y,
10000567,"Acquired immunodeficiency syndrome-related complex, unspecified",10001513,,,,,43.9,,Y,
10000568,Acquired keratoderma,10020649,,,,,,,Y,
10000569,Acquired megacolon,10027110,,,,,,,Y,
10000570,Acquired methaemoglobinaemia,10027496,,,,,,,Y,
10000571,Acquired musculoskeletal deformity of other specified site,10048592,,,,738.8,738.8,,N,
10000572,Acquired musculoskeletal deformity of unspecified site,10048592,,,,738.9,738.9,,N,
10000573,Acquired night blindness,10029404,,,,,368.62,,Y,
10000574,Acquired sideroblastic anaemia,10040661,,,,,,,Y,
10000575,Acquired spondylolisthesis,10063550,,,,738.4,738.4,,Y,
10000576,Acquired stenosis of external ear canal,10061829,,,,380.5,380.5,,Y,
10000577,Acquired stenosis of external ear canal secondary to inflammation,10061829,,,,,380.53,,Y,
10000578,Acquired stenosis of external ear canal secondary to surgery,10013998,,,,,380.52,,Y,
10000579,Acquired stenosis of external ear canal secondary to trauma,10013999,,,,,380.51,,Y,
10000580,"Acquired stenosis of external ear canal, unspecified as to cause",10061829,,,,,380.5,,Y,
10000581,Acquired thrombasthenia,10043529,,,,,,,Y,
10000582,Acquired tracheo-oesophageal fistula,10000582,,,,,,,Y,
10000583,Acral lentiginous melanoma,10000589,,,,,,,Y,
10000584,Acral lentiginous melanoma in situ,10025652,,,,,,,Y,
10000585,Acral lentiginous melanoma stage I,10000585,,,,,,,Y,
10000586,Acral lentiginous melanoma stage II,10000586,,,,,,,Y,
10000587,Acral lentiginous melanoma stage III,10000587,,,,,,,Y,
10000588,Acral lentiginous melanoma stage IV,10000588,,,,,,,Y,
10000589,Acral lentiginous melanoma stage unspecified,10000589,,,,,,,Y,
10000590,Acrocephalosyndactyly,10002943,,,,,755.55,,Y,
10000591,Acrochordon,10000591,,,,,,,Y,
10000592,Acrocyanosis,10011703,501003,,CYANOSIS,,,,Y,61702
10000593,Acrodermatitis,10000593,1455001,,,,,,Y,2455
10000594,Acrodermatitis chronica atrophicans,10000594,,,,,,,Y,
10000595,Acrodermatitis continua,10037575,,,,,,,Y,
10000596,Acrodermatitis enteropathica,10000596,,,,,,,Y,
10000597,Acrodermatitis enterpatica,10000596,,,,,,,N,
10000598,Acrodynia,10000598,1791001,85,ACRODYNIA,,,,Y,
10000599,Acromegaly,10000599,1315004,,,,,,Y,256001
10000600,Acromegaly and gigantism,10000599,,,,253,253,,N,
10000601,Acromioclavicular (joint) (ligament) sprain,10023229,,,,,840,,Y,
10000602,Acromioclavicular (joint) (ligament) sprains and strains,10023229,,,,840,,,N,
10000603,Acroosteolysis,10031248,1586001,,,,,,Y,2456
10000604,Acroparaesthesia,10033775,,,,,,,Y,
10000605,Acrophobia,10000605,,,,,,,Y,
10000606,Acrosclerosis,10042953,,,,,,,Y,
10000607,ACTH,10005450,,,,,,,Y,
10000608,ACTH abnormal,10005451,,,,,,,Y,
10000609,ACTH dec,10005452,,,,,,,N,
10000610,ACTH decreased,10005452,,,,,,,Y,
10000611,ACTH increased,10005453,,,,,,,Y,1253
10000612,ACTH normal,10005454,,,,,,,Y,
10000613,ACTH-producing pituitary tumour,10000613,,,,,,,Y,
10000614,Actinic keratosis,10000614,,,,,702,,Y,
10000615,Actinic lentigo,10024217,,,,,,,Y,
10000616,Actinic prurigo,10020474,,,,,,,Y,
10000617,Actinic reticuloid and actinic granuloma,10034972,,,,,692.73,,N,
10000618,Actinic reticuloid-photosensitive eczema,10051246,,,,,,,Y,
10000619,Actinomycetomas,10000620,,,,,,,Y,
10000620,Actinomycosis,10000620,,,,,,,Y,
10000621,Actinomycotic abdominal infection,10000621,,,,,,,Y,
10000622,Actinomycotic granuloma,10000620,,,,,,,Y,
10000623,Actinomycotic infection of other specified sites,10000620,,,,39.8,39.8,,N,
10000624,Actinomycotic infection of unspecified site,10000620,,,,39.9,39.9,,Y,
10000625,"Actinomycotic infection, cutaneous",10000629,,,,39,,,Y,
10000626,Actinomycotic infections,10000620,,,,39,39,,N,
10000628,Actinomycotic pulmonary infection,10000628,,,,,,,Y,
10000629,Actinomycotic skin infection,10000629,,,,,,,Y,
10000630,Activated partial thromboplastin time,10000630,,,,,,,Y,
10000631,Activated partial thromboplastin time abnormal,10000631,,,,,,,Y,
10000632,Activated partial thromboplastin time abnormal NOS,10000631,,,,,,,Y,
10000633,Activated partial thromboplastin time decreased,10000637,,,,,,,Y,
10000634,Activated partial thromboplastin time increased,10000636,,,,,,,Y,
10000635,Activated partial thromboplastin time normal,10000635,,,,,,,Y,
10000636,Activated partial thromboplastin time prolonged,10000636,,,,,,,Y,
10000637,Activated partial thromboplastin time shortened,10000637,,,,,,,Y,
10000638,Active ileal inflammation,10021312,,,,,,,Y,
10000639,Active immunisation,10021430,,,,,,,Y,
10000640,"Active Meniere's disease, cochlear",10027183,,,,,386.02,,Y,
10000641,"Active Meniere's disease, cochleovestibular",10027183,,,,,386.01,,Y,
10000642,"Active Meniere's disease, vestibular",10027183,,,,,386.03,,Y,
10000643,Active rickets,10039119,,,,268,,,Y,
10000644,Activity motor exaggerated,10037211,114014,,HYPERKINESIA,,,,Y,4506
10000645,Activity motor retarded,10021021,118009,,HYPOKINESIA,,,,Y,4402
10000646,Acupuncture,10000646,,,,,,,Y,
10000647,Acute abdomen,10000647,268015,,,,,,Y,1254
10000648,Acute acalculous cholecystitis,10008614,,,,,,,Y,
10000649,Acute alcoholic hepatitis,10019728,,,,571.1,571.1,,Y,
10000650,Acute alcoholic intoxication,10001605,,,,,303,,Y,
10000651,"Acute alcoholic intoxication in alcoholism, continuous drinking behavior",10001639,,,,,303.01,,Y,
10000652,"Acute alcoholic intoxication in alcoholism, episodic drinking behavior",10001639,,,,,303.02,,Y,
10000653,"Acute alcoholic intoxication in alcoholism, in remission",10001639,,,,,303.03,,Y,
10000654,"Acute alcoholic intoxication in alcoholism, unspecified drinking behavior",10001639,,,,,303,,Y,
10000655,Acute allergic mucoid otitis media,10061557,,,,,381.05,,Y,
10000656,Acute allergic reaction,10020751,,,,,,,Y,
10000657,Acute allergic sanguinous otitis media,10061557,,,,,381.06,,Y,
10000658,Acute allergic serous otitis media,10061557,,,,,381.04,,Y,
10000659,Acute allergic urticaria,10046735,,,,,,,Y,
10000660,Acute amebic dysentery without mention of abscess,10001986,,,,,6,,N,
10000661,Acute amoebic dysentery without mention of abscess,10001986,,,,6,,,N,
10000662,Acute anaphyl,10002198,,,,,,,N,
10000663,Acute anaphylactic reaction,10002198,,,,,,,Y,
10000664,Acute anaphylaxis,10002198,,,,,,,Y,
10000665,Acute and subacute bacterial endocarditis,10049001,,,,421,421,,N,
10000666,Acute and subacute endocarditis,10049001,,,,421,421,,N,
10000667,Acute and subacute infective endocarditis in diseases classified elsewhere,10014666,,,,421.1,421.1,,N,
10000668,Acute and subacute iridocyclitis,10022941,,,,364,364,,N,
10000669,"Acute and subacute iridocyclitis, unspecified",10022941,,,,,364,,N,
10000670,Acute and subacute necrosis of liver,10019692,,,,570,570,,N,
10000671,Acute and unspecified inflammation of lacrimal passages,10065118,,,,375.3,375.3,,N,
10000672,Acute angio oedema,10002424,,,,,,,Y,
10000673,Acute angle closure glaucoma,10002500,,,,,,,Y,
10000674,Acute angle-closure glaucoma,10002500,,,,,365.22,,Y,
10000675,Acute anterior poliomyelitis,10036012,,,,,,,Y,
10000676,Acute apical periodontitis of pulpal origin,10034539,,,,522.4,522.4,,Y,
10000677,Acute appendicitis,10003011,,,,540,540,,Y,
10000678,Acute appendicitis with generalized peritonitis,10034674,,,,540,540,,N,
10000679,Acute appendicitis with peritoneal abscess,10034649,,,,540.1,540.1,,N,
10000680,Acute appendicitis without mention of peritonitis,10003011,,,,540.9,540.9,,N,
10000681,Acute atopic conjunctivitis,10010744,,,,,372.05,,Y,
10000682,Acute back injury,10003986,,,,,,,Y,
10000683,Acute back pain,10003988,,,,,,,Y,
10000684,Acute bacterial anorectal infection,10060958,,,,,,,Y,
10000685,Acute brain syndrome,10012218,,770,BRAIN SYND ACUTE,,,,Y,
10000686,Acute bronchiolitis,10006448,,,,466.1,466.1,,Y,
10000687,Acute bronchitis,10006451,,,,466,466,,Y,
10000688,Acute bronchitis and bronchiolitis,10006451,,,,466,466,,N,
10000689,"Acute canaliculitis, lacrimal",10011843,,,,,375.31,,N,
10000690,Acute cervical pain,10028836,,,,,,,Y,
10000691,Acute cholecystitis,10008614,,,,575,575,,Y,
10000692,Acute circulatory failure,10009192,,,,,,,Y,
10000693,Acute confusion state,10010305,,,,,,,Y,
10000694,Acute confusional state,10010305,,,,293,,,Y,
10000695,Acute conjunctivitis,10010741,,,,372,372,,Y,
10000696,"Acute conjunctivitis, unspecified",10010741,,,,,372,,Y,
10000697,Acute cor pulmonale,10010969,,,,415,415,,Y,
10000698,Acute cystitis,10011781,,,,595,595,,Y,
10000699,Acute cystitis (excl in pregnancy),10011781,,,,,,,Y,
10000700,Acute dacryoadenitis,10011841,,,,,375.01,,Y,
10000701,Acute dacryocystitis,10011844,,,,,375.32,,Y,
10000702,Acute delirium,10012218,,,,,293,,Y,
10000703,Acute delusional psychoses,10001022,,,,,,,Y,
10000704,Acute derangement of liver function,10019670,,,,,,,Y,
10000705,Acute dermatitis due to solar radiation,10034972,,,,,692.72,,Y,
10000706,Acute diarrhea,10012735,,,,,,,Y,
10000707,Acute diffuse glomerulonephritis,10018376,,,,,,,Y,
10000708,Acute dilatation of stomach,10017779,,,,536.1,536.1,,Y,
10000709,Acute disseminated encephalomyelitis,10000709,,,,,,,Y,
10000710,Acute diverticular perforation,10061820,,,,,,,Y,
10000711,Acute duodenal ulcer,10013836,,,,,,,Y,
10000712,Acute duodenal ulcer with haemorrhage,10013839,,,,,,,Y,
10000713,Acute duodenal ulcer with haemorrhage and perforation,10013849,,,,,,,N,
10000714,Acute duodenal ulcer with hemorrhage,10013839,,,,,532,,Y,
10000715,Acute duodenal ulcer with hemorrhage and perforation,10013849,,,,,532.2,,N,
10000716,"Acute duodenal ulcer with hemorrhage and perforation, with obstruction",10013849,,,,,532.21,,N,
10000717,"Acute duodenal ulcer with hemorrhage and perforation, without mention of obstruction",10013849,,,,,532.2,,N,
10000718,"Acute duodenal ulcer with hemorrhage, with obstruction",10013839,,,,,532.01,,N,
10000719,"Acute duodenal ulcer with hemorrhage, without mention of obstruction",10013839,,,,,532,,Y,
10000720,Acute duodenal ulcer with perforation,10013849,,,,532.1,532.1,,Y,
10000721,"Acute duodenal ulcer with perforation, with obstruction",10013850,,,,,532.11,,Y,
10000722,"Acute duodenal ulcer with perforation, without mention of obstruction",10013849,,,,,532.1,,Y,
10000723,Acute duodenal ulcer without mention of haemorrhage or perforation,10013836,,,,532.3,,,Y,
10000724,Acute duodenal ulcer without mention of hemorrhage or perforation,10013836,,,,,532.3,,Y,
10000725,"Acute duodenal ulcer without mention of hemorrhage or perforation, with obstruction",10013855,,,,,532.31,,N,
10000726,"Acute duodenal ulcer without mention of hemorrhage or perforation, without mention of obstruction",10013836,,,,,532.3,,N,
10000727,Acute dyskinesia,10013916,,,,,,,Y,
10000728,"Acute edema of lung, unspecified",10001029,,,,,518.4,,Y,
10000729,"Acute endocarditis, unspecified",10049001,,,,421.9,421.9,,Y,
10000730,Acute endophthalmitis,10014801,,,,,360.01,,Y,
10000731,Acute epididymo-orchitis,10031064,,,,,,,Y,
10000732,Acute epiglottitis,10015030,,,,464.3,464.3,,Y,
10000733,Acute epiglottitis with obstruction,10015033,,,,,464.31,,Y,
10000734,Acute epiglottitis without mention of obstruction,10015030,,,,,464.3,,N,
10000735,Acute erythraemia and erythroleukaemia,10015281,,,,207,,,N,
10000736,Acute erythremia and erythroleukemia,10015281,,,,,207,,N,
10000737,Acute erythremia and erythroleukemia in remission,10015246,,,,,207.01,,N,
10000738,Acute erythremia and erythroleukemia without mention of remission,10015281,,,,,207,,N,
10000739,Acute erythroid leukaemia,10015281,,,,,,,Y,
10000740,Acute erythroid leukemia,10015281,,,,,,,Y,
10000741,Acute ethmoidal sinusitis,10001076,,,,,461.2,,Y,
10000742,Acute Eustachian salpingitis,10033102,,,,,381.51,,Y,
10000743,Acute exacerbation of chronic bronchitis,10006451,,,,,,,Y,
10000744,Acute exacerbation of chronic bronchitis NOS,10006451,,,,,,,Y,
10000745,Acute fatty liver,10019708,,,,,,,Y,
10000746,Acute fatty liver of pregnancy,10000746,,,,,,,Y,
10000747,Acute febrile mucocutaneous lymph node syndrome (MCLS),10023320,,,,446.1,446.1,,Y,
10000748,Acute febrile neutrophilic dermatosis,10000748,,,,,,,Y,
10000749,Acute follicular conjunctivitis,10010741,,,,,372.02,,Y,
10000750,Acute frontal sinusitis,10001076,,,,461.1,461.1,,Y,
10000751,Acute fulminant hepatitis,10019772,,,,,,,Y,
10000752,Acute gastric erosions,10017865,,,,,,,Y,
10000753,Acute gastric mucosal lesion,10061164,,,,,,,Y,1255
10000754,Acute gastric ulcer with haemorrhage,10017826,,,,,,,Y,
10000755,Acute gastric ulcer with haemorrhage and perforation,10017835,,,,,,,N,
10000756,Acute gastric ulcer with hemorrhage,10017826,,,,,531,,Y,
10000757,Acute gastric ulcer with hemorrhage and perforation,10017835,,,,,531.2,,N,
10000758,"Acute gastric ulcer with hemorrhage and perforation,with obstruction",10017835,,,,,531.21,,N,
10000759,"Acute gastric ulcer with hemorrhage and perforation,without mention of obstruction",10017835,,,,,531.2,,N,
